Label,Function,SourceFile,ARM_PcodeLines,MIPS_PcodeLines,Match_Ratio,Notes
460,__pthread_once_slow,Unknown,200,57,5.79,P-code行數差異顯著; 低相似度
400,_IO_init_internal,Unknown,82,28,9.62,P-code行數差異顯著; 低相似度
625,__gconv_release_shlib,Unknown,11,308,1.92,P-code行數差異顯著; 低相似度
885,_dl_find_object_freeres,Unknown,60,106,17.28,P-code行數差異顯著; 低相似度
9,deregister_tm_clones,Unknown,20,2,27.11,P-code行數差異顯著; 低相似度
912,_dl_call_libc_early_init,Unknown,83,13,14.99,P-code行數差異顯著; 低相似度
92,__aeabi_read_tp,Unknown,4,28,7.92,P-code行數差異顯著; 低相似度
389,__uflow,Unknown,202,358,19.54,P-code行數差異顯著; 低相似度
113,____strtol_l_internal,Unknown,797,49,2.12,P-code行數差異顯著; 低相似度
328,____strtoul_l_internal,Unknown,682,77,4.71,P-code行數差異顯著; 低相似度
736,_IO_wfile_seekoff,Unknown,2063,51,0.48,P-code行數差異顯著; 低相似度
132,_dl_tunable_set_perturb_byte,Unknown,9,609,1.86,P-code行數差異顯著; 低相似度
902,dlsym_doit,Unknown,15,198,6.52,P-code行數差異顯著; 低相似度
700,_IO_new_fclose,Unknown,661,208,6.48,P-code行數差異顯著; 低相似度
112,__isoc23_strtol,Unknown,17,24,30.11,P-code行數差異顯著; 低相似度
613,find_module_idx,Unknown,75,11,4.99,P-code行數差異顯著; 低相似度
637,__intl_freemem,Unknown,181,3292,2.83,P-code行數差異顯著; 低相似度
220,__fstat64,Unknown,39,128,13.14,P-code行數差異顯著; 低相似度
576,_dl_tlsdesc_return,Unknown,1,14,5.15,P-code行數差異顯著; 低相似度
331,_itoa_word,Unknown,111,168,21.89,P-code行數差異顯著; 低相似度
448,__libc_cleanup_pop_restore,Unknown,53,109,18.37,P-code行數差異顯著; 低相似度
206,__libc_fork,Unknown,3337,1306,0.61,P-code行數差異顯著; 低相似度
554,_dl_get_origin,Unknown,58,19,18.93,P-code行數差異顯著; 低相似度
137,_dl_tunable_set_tcache_count,Unknown,13,18,42.82,P-code行數差異顯著; 低相似度
533,add_name_to_object,Unknown,163,438,6.43,P-code行數差異顯著; 低相似度
1009,__aeabi_unwind_cpp_pr2,Unknown,2,15,30.08,P-code行數差異顯著; 低相似度
39,killer_kill_by_port,Unknown,1110,19,1.13,P-code行數差異顯著; 低相似度
543,_dl_map_object,Unknown,6242,31,0.20,P-code行數差異顯著; 低相似度
741,__libio_codecvt_encoding,Unknown,20,51,26.34,P-code行數差異顯著; 低相似度
593,add_alias2,Unknown,54,776,2.54,P-code行數差異顯著; 低相似度
105,__new_exitfn,Unknown,180,5,2.00,P-code行數差異顯著; 低相似度
156,sysmalloc_mmap,Unknown,349,20,3.68,P-code行數差異顯著; 低相似度
991,_Unwind_DebugHook,Unknown,1,520,0.18,P-code行數差異顯著; 低相似度
158,_int_free_maybe_consolidate,Unknown,1851,170,3.78,P-code行數差異顯著; 低相似度
