file_name,CPU,label,Avg_ARITHMETIC,Avg_BITFIELD,Avg_BOOLEAN,Avg_BRANCHING,Avg_CFG_EDGES,Avg_CFG_EDGE_TO_NODE_RATIO,Avg_CFG_NODES,Avg_DATA_MOVING,Avg_EXTENSION,Avg_FLOATING_POINT,Avg_FLOATING_POINT_COMPARE,Avg_FLOATING_POINT_CONVERSION,Avg_FUNCTION_IN_DEGREE,Avg_FUNCTION_OUT_DEGREE,Avg_INTEGER_COMPARISON,Avg_LOGICAL,Avg_MANAGED,Avg_MISC,Avg_TOTAL_OPS,Avg_UNRECOGNIZED_OPS,Total_ARITHMETIC,Total_BITFIELD,Total_BOOLEAN,Total_BRANCHING,Total_CFG_EDGES,Total_CFG_EDGE_TO_NODE_RATIO,Total_CFG_NODES,Total_DATA_MOVING,Total_EXTENSION,Total_FLOATING_POINT,Total_FLOATING_POINT_COMPARE,Total_FLOATING_POINT_CONVERSION,Total_FUNCTION_IN_DEGREE,Total_FUNCTION_OUT_DEGREE,Total_INTEGER_COMPARISON,Total_LOGICAL,Total_MANAGED,Total_MISC,Total_TOTAL_OPS,Total_UNRECOGNIZED_OPS,Total_functions
890ae83ee86a21d1e19d4d80e3c9a0a7641d8fbfee1458c0f030308b19befaff,ARM,benign,4.4,0,0.4,3.6,2.6,0.26,3.2,5.2,5,0,0,0,0,0,2.4,2.6,0,0,23.6,0,22,0,2,18,13,1.3,16,26,25,0,0,0,0,0,12,13,0,0,118,0,5
89f911eb498a3667df1c01fe2af93669d6d07d43015448bc9e69a4066d4799b3,ARM,benign,17.2,0,5,17.6,23.2,0.8505582137161085,15.2,26.6,16.4,0,0,0,0.4,0.4,10.4,1.6,0,0,94.8,0,86,0,25,88,116,4.252791068580542,76,133,82,0,0,0,2,2,52,8,0,0,474,0,5
89af57e8e2b24039a09a91fdd6b66c2563823751176b8bebc582e8e0de1009df,ARM,benign,2.5714285714285716,0,0,7.285714285714286,8.285714285714286,0.8036630036630037,5.857142857142857,17.857142857142858,5.142857142857143,0,0,0,0.5714285714285714,2.142857142857143,1.7142857142857142,0.2857142857142857,0,0,34.857142857142854,0,18,0,0,51,58,5.625641025641025,41,125,36,0,0,0,4,15,12,2,0,0,244,0,7
8951d168874adee76f1af8889100f3c57cc8ddc55ff1135615456e58af0a174d,ARM,benign,0.7777777777777778,0,0,4.888888888888889,4.222222222222222,0.7487179487179487,3.6666666666666665,1.8888888888888888,0.4444444444444444,0,0,0,0.6666666666666666,2,1,0,0,0,9,0,7,0,0,44,38,6.7384615384615385,33,17,4,0,0,0,6,18,9,0,0,0,81,0,9
21f95d7fb48459bfd01f8d2152c6806e1cd53949d6c6eb07b724541e488ad9f2,Advanced Micro Devices X86-64,benign,0.25,0,0,1.875,0.5,0.125,1.5,2.125,0.5,0,0,0,0.25,0.625,0.125,0.125,0,0,5,0,2,0,0,15,4,1.0,12,17,4,0,0,0,2,5,1,1,0,0,40,0,8
213e8528a5af433752abf4fb788ff995775dbd6b577e0af1e42c72ebc1b18de6,Advanced Micro Devices X86-64,benign,13.9,0,0.2,16.4,24.7,0.531007255655143,17.9,26.5,30.4,0,0,0,0.5,0.8,8.4,2.5,0,0,98.3,0,139,0,2,164,247,5.31007255655143,179,265,304,0,0,0,5,8,84,25,0,0,983,0,10
21c198fbbcce781e46c1870f22e2fa9157c68492e33a1afb5c70796a72d2de3e,Advanced Micro Devices X86-64,benign,14.1,0,0,16.8,26,0.4704856787048568,18.1,28.6,34.9,0,0,0,0.3,0.7,9,2.5,0,0,105.9,0,141,0,0,168,260,4.704856787048568,181,286,349,0,0,0,3,7,90,25,0,0,1059,0,10
21b856bd87c563e3e8c0b7466a192323665b9112093373333d659b0705271491,Advanced Micro Devices X86-64,benign,14.1,0,0,16.8,26,0.4704856787048568,18.1,28.6,34.9,0,0,0,0.3,0.7,9,2.5,0,0,105.9,0,141,0,0,168,260,4.704856787048568,181,286,349,0,0,0,3,7,90,25,0,0,1059,0,10
21e4657cfddd1e9a43417053fb1921728d098db381080f3cc218d96e8ae4bc0b,Advanced Micro Devices X86-64,benign,14.1,0,0,16.8,26,0.4704856787048568,18.1,28.6,34.9,0,0,0,0.3,0.7,9,2.5,0,0,105.9,0,141,0,0,168,260,4.704856787048568,181,286,349,0,0,0,3,7,90,25,0,0,1059,0,10
2130dcf151637a81789f91ae56d0fd7d0b245f6ab0dc4b8e9b314943cfa572e7,Advanced Micro Devices X86-64,benign,2,0,0,7.6,8,0.26170212765957446,6.1,6.6,3.7,0,0,0,0.2,1.2,3.3,0.8,0,0,24,0,20,0,0,76,80,2.617021276595745,61,66,37,0,0,0,2,12,33,8,0,0,240,0,10
21cd4d9e78f0358c2dca777414bacb1241cd7904abe177c6c514a4164d3b9786,ARM,benign,1,0,0,2,0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,4,0,0.0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,2
217ca8a30d7069fb7c5c577abdec41e81eba6563920707e239fdf06d0f3b2af1,ARM,benign,5.333333333333333,0,0.6666666666666666,4,3.3333333333333335,0.4166666666666667,4,4.666666666666667,4,0,0,0,0,0,2,0,0,0,20.666666666666668,0,16,0,2,12,10,1.25,12,14,12,0,0,0,0,0,6,0,0,0,62,0,3
2185dd23e438215434df85e46183caa1581b900d098d80bdba26b80be22ebe30,ARM,benign,3.5,0,0,3.5,2.25,0.7916666666666666,2.75,3.25,2.25,0,0,0,0,0,1,1,0,0,14.5,0,14,0,0,14,9,3.1666666666666665,11,13,9,0,0,0,0,0,4,4,0,0,58,0,4
2190b91a54213863d763201eb373a14428f81190705d057ab972e6a6ab19c573,ARM,benign,4.4,0,0.2,6.4,7.2,1.1233333333333333,5.6,7.2,4,0,0,0,0.2,0.2,2.8,0.2,0,0,25.2,0,22,0,1,32,36,5.616666666666666,28,36,20,0,0,0,1,1,14,1,0,0,126,0,5
216dcc0fe6fe4cf5308f62c56a78238b1286cb05117ff184fc3cf5ddd8378947,ARM,benign,4.4,0,0.2,6.6,7.4,1.1454545454545455,5.6,7.2,4,0,0,0,0.2,0.2,2.8,0.2,0,0,25.4,0,22,0,1,33,37,5.7272727272727275,28,36,20,0,0,0,1,1,14,1,0,0,127,0,5
210c516539591d622df824d10cdae767b418500d3155aa65f09df025684aa80b,ARM,benign,2.5,0,0,5,3.5,1.125,3,0.5,0.5,0,0,0,0,0,1,0,0,0,9.5,0,5,0,0,10,7,2.25,6,1,1,0,0,0,0,0,2,0,0,0,19,0,2
