Config,ARM Address,ARM Function Name,ARM Called Count,ARM Calling Count,ARM Param Count,ARM CBranch Count,ARM Set Size,ARM Sequence Length,MIPS Address,MIPS Function Name,MIPS Called Count,MIPS Calling Count,MIPS Param Count,MIPS CBranch Count,MIPS Set Size,MIPS Sequence Length,Similarity Score,Intersection Size,Union Size,CLS Length,CLS Similarity Score,UserDefined
opt_size,0x00032a8c,_IO_default_write,0,0,3,0,2,2,0x0042b3a4,_IO_default_write,0,0,3,0,2,2,1.0,2,2,2,1.0,0
opt_size,0x00031454,_IO_default_xsgetn,0,2,3,8,17,76,0x004298bc,_IO_default_xsgetn,0,2,3,8,17,81,1.0,17,17,46,0.5859872611464968,0
opt_size,0x0003130c,_IO_default_xsputn,1,2,3,9,18,87,0x004296c8,_IO_default_xsputn,1,2,3,9,17,87,0.9444444444444444,17,18,48,0.5517241379310345,0
opt_size,0x000311f4,_IO_doallocbuf,7,2,1,7,19,54,0x00429514,_IO_doallocbuf,7,2,1,7,19,54,1.0,19,19,52,0.9629629629629629,0
opt_size,0x000317e8,_IO_enable_locks,0,0,0,3,12,33,0x00429dc0,_IO_enable_locks,0,0,0,2,12,29,1.0,12,12,22,0.7096774193548387,0
opt_size,0x0002fc2c,_IO_file_close,0,1,1,0,4,4,0x004279bc,_IO_file_close,0,1,1,0,4,4,1.0,4,4,4,1.0,0
opt_size,0x0002fbfc,_IO_file_close_mmap,0,2,1,0,7,16,0x00427964,_IO_file_close_mmap,0,2,1,0,7,16,1.0,7,7,15,0.9375,0
opt_size,0x00054458,_IO_file_doallocate,0,5,1,8,22,83,0x004573c0,_IO_file_doallocate,0,4,1,8,22,84,0.9130434782608695,21,23,66,0.7904191616766467,0
opt_size,0x0002e244,_IO_file_open,1,6,6,6,23,57,0x004256b8,_IO_file_open,1,5,6,6,24,62,0.88,22,25,49,0.8235294117647058,0
opt_size,0x0002fbd4,_IO_file_read,0,2,3,1,7,11,0x004278e4,_IO_file_read,0,2,3,1,7,11,1.0,7,7,11,1.0,0
opt_size,0x0002fbec,_IO_file_seek,0,1,3,0,5,5,0x00427924,_IO_file_seek,0,1,3,0,5,5,1.0,5,5,5,1.0,0
opt_size,0x0002fb5c,_IO_file_seekoff_maybe_mmap,0,1,4,2,16,20,0x00427840,_IO_file_seekoff_maybe_mmap,0,1,4,2,16,21,1.0,16,16,19,0.926829268292683,0
opt_size,0x0002fa0c,_IO_file_seekoff_mmap,0,2,4,7,26,140,0x00427668,_IO_file_seekoff_mmap,0,1,4,9,25,116,0.7586206896551724,22,29,85,0.6640625,0
opt_size,0x0002e494,_IO_file_setbuf_mmap,0,1,3,1,9,38,0x004259e8,_IO_file_setbuf_mmap,0,1,3,1,9,38,1.0,9,9,36,0.9473684210526315,0
opt_size,0x0002fbf4,_IO_file_stat,0,1,2,0,5,5,0x00427944,_IO_file_stat,0,1,2,0,5,5,1.0,5,5,5,1.0,0
opt_size,0x0002f37c,_IO_file_sync_mmap,0,1,1,2,17,46,0x00426db4,_IO_file_sync_mmap,0,1,1,2,18,55,0.75,15,20,39,0.7722772277227723,0
opt_size,0x0002f038,_IO_file_underflow_maybe_mmap,1,2,1,1,11,18,0x00426924,_IO_file_underflow_maybe_mmap,1,2,1,1,11,18,1.0,11,11,18,1.0,0
